from,to,fromName,toName,edgeWeight,edgeDirection,edgeType,fromOmic,toOmic
ETS1,ENSG00000134954,ETS1,ETS1,NA,Transcription,Transcription,Gene,RNA
ETS2,ENSG00000157557,ETS2,ETS2,NA,Transcription,Transcription,Gene,RNA
ETV1,ENSG00000006468,ETV1,ETV1,NA,Transcription,Transcription,Gene,RNA
ETV2,ENSG00000105672,ETV2,ETV2,NA,Transcription,Transcription,Gene,RNA
ETV3,ENSG00000117036,ETV3,ETV3,NA,Transcription,Transcription,Gene,RNA
ETV4,ENSG00000175832,ETV4,ETV4,NA,Transcription,Transcription,Gene,RNA
ETV6,ENSG00000139083,ETV6,ETV6,NA,Transcription,Transcription,Gene,RNA
EXO1,ENSG00000174371,EXO1,EXO1,NA,Transcription,Transcription,Gene,RNA
EYA3,ENSG00000158161,EYA3,EYA3,NA,Transcription,Transcription,Gene,RNA
EZH2,ENSG00000106462,EZH2,EZH2,NA,Transcription,Transcription,Gene,RNA
EZR,ENSG00000092820,EZR,EZR,NA,Transcription,Transcription,Gene,RNA
F12,ENSG00000131187,F12,F12,NA,Transcription,Transcription,Gene,RNA
F2R,ENSG00000181104,F2R,F2R,NA,Transcription,Transcription,Gene,RNA
F9,ENSG00000101981,F9,F9,NA,Transcription,Transcription,Gene,RNA
FAAH,ENSG00000117480,FAAH,FAAH,NA,Transcription,Transcription,Gene,RNA
FABP2,ENSG00000145384,FABP2,FABP2,NA,Transcription,Transcription,Gene,RNA
FABP4,ENSG00000170323,FABP4,FABP4,NA,Transcription,Transcription,Gene,RNA
FABP5,ENSG00000164687,FABP5,FABP5,NA,Transcription,Transcription,Gene,RNA
FABP6,ENSG00000170231,FABP6,FABP6,NA,Transcription,Transcription,Gene,RNA
FABP7,ENSG00000164434,FABP7,FABP7,NA,Transcription,Transcription,Gene,RNA
FADD,ENSG00000168040,FADD,FADD,NA,Transcription,Transcription,Gene,RNA
FAF1,ENSG00000185104,FAF1,FAF1,NA,Transcription,Transcription,Gene,RNA
FANCA,ENSG00000187741,FANCA,FANCA,NA,Transcription,Transcription,Gene,RNA
FAP,ENSG00000078098,FAP,FAP,NA,Transcription,Transcription,Gene,RNA
FAS,ENSG00000026103,FAS,FAS,NA,Transcription,Transcription,Gene,RNA
FASLG,ENSG00000117560,FASLG,FASLG,NA,Transcription,Transcription,Gene,RNA
FASN,ENSG00000169710,FASN,FASN,NA,Transcription,Transcription,Gene,RNA
FBXO32,ENSG00000156804,FBXO32,FBXO32,NA,Transcription,Transcription,Gene,RNA
FCER1A,ENSG00000291905,FCER1A,FCER1A,NA,Transcription,Transcription,Gene,RNA
FCER1A,ENSG00000179639,FCER1A,FCER1A,NA,Transcription,Transcription,Gene,RNA
FCER2,ENSG00000104921,FCER2,FCER2,NA,Transcription,Transcription,Gene,RNA
FCGRT,ENSG00000104870,FCGRT,FCGRT,NA,Transcription,Transcription,Gene,RNA
FGB,ENSG00000171564,FGB,FGB,NA,Transcription,Transcription,Gene,RNA
FGF1,ENSG00000113578,FGF1,FGF1,NA,Transcription,Transcription,Gene,RNA
FGF19,ENSG00000162344,FGF19,FGF19,NA,Transcription,Transcription,Gene,RNA
FGF2,ENSG00000138685,FGF2,FGF2,NA,Transcription,Transcription,Gene,RNA
FGF21,ENSG00000105550,FGF21,FGF21,NA,Transcription,Transcription,Gene,RNA
FGF4,ENSG00000075388,FGF4,FGF4,NA,Transcription,Transcription,Gene,RNA
FGF8,ENSG00000107831,FGF8,FGF8,NA,Transcription,Transcription,Gene,RNA
FGFBP1,ENSG00000137440,FGFBP1,FGFBP1,NA,Transcription,Transcription,Gene,RNA
FGFR1,ENSG00000077782,FGFR1,FGFR1,NA,Transcription,Transcription,Gene,RNA
FGFR3,ENSG00000068078,FGFR3,FGFR3,NA,Transcription,Transcription,Gene,RNA
FGFR4,ENSG00000160867,FGFR4,FGFR4,NA,Transcription,Transcription,Gene,RNA
FGG,ENSG00000171557,FGG,FGG,NA,Transcription,Transcription,Gene,RNA
FHIT,ENSG00000189283,FHIT,FHIT,NA,Transcription,Transcription,Gene,RNA
FHIT,ENSG00000262683,FHIT,FHIT,NA,Transcription,Transcription,Gene,RNA
FHL2,ENSG00000115641,FHL2,FHL2,NA,Transcription,Transcription,Gene,RNA
FHL5,ENSG00000112214,FHL5,FHL5,NA,Transcription,Transcription,Gene,RNA
FLG,ENSG00000143631,FLG,FLG,NA,Transcription,Transcription,Gene,RNA
FLI1,ENSG00000151702,FLI1,FLI1,NA,Transcription,Transcription,Gene,RNA
FLT1,ENSG00000102755,FLT1,FLT1,NA,Transcription,Transcription,Gene,RNA
FLT3,ENSG00000122025,FLT3,FLT3,NA,Transcription,Transcription,Gene,RNA
FLT4,ENSG00000037280,FLT4,FLT4,NA,Transcription,Transcription,Gene,RNA
FMO4,ENSG00000076258,FMO4,FMO4,NA,Transcription,Transcription,Gene,RNA
FMR1,ENSG00000102081,FMR1,FMR1,NA,Transcription,Transcription,Gene,RNA
FMR1,ENSG00000268103,FMR1,FMR1,NA,Transcription,Transcription,Gene,RNA
FN1,ENSG00000115414,FN1,FN1,NA,Transcription,Transcription,Gene,RNA
FOS,ENSG00000170345,FOS,FOS,NA,Transcription,Transcription,Gene,RNA
FOSL1,ENSG00000175592,FOSL1,FOSL1,NA,Transcription,Transcription,Gene,RNA
FOXA2,ENSG00000125798,FOXA2,FOXA2,NA,Transcription,Transcription,Gene,RNA
FOXC1,ENSG00000054598,FOXC1,FOXC1,NA,Transcription,Transcription,Gene,RNA
FOXC2,ENSG00000176692,FOXC2,FOXC2,NA,Transcription,Transcription,Gene,RNA
FOXF1,ENSG00000103241,FOXF1,FOXF1,NA,Transcription,Transcription,Gene,RNA
FOXM1,ENSG00000111206,FOXM1,FOXM1,NA,Transcription,Transcription,Gene,RNA
FOXO1,ENSG00000150907,FOXO1,FOXO1,NA,Transcription,Transcription,Gene,RNA
FOXO3,ENSG00000118689,FOXO3,FOXO3,NA,Transcription,Transcription,Gene,RNA
FOXO4,ENSG00000184481,FOXO4,FOXO4,NA,Transcription,Transcription,Gene,RNA
FOXP1,ENSG00000114861,FOXP1,FOXP1,NA,Transcription,Transcription,Gene,RNA
FOXP3,ENSG00000049768,FOXP3,FOXP3,NA,Transcription,Transcription,Gene,RNA
FOXP3,ENSG00000269002,FOXP3,FOXP3,NA,Transcription,Transcription,Gene,RNA
FSHB,ENSG00000131808,FSHB,FSHB,NA,Transcription,Transcription,Gene,RNA
FSHR,ENSG00000170820,FSHR,FSHR,NA,Transcription,Transcription,Gene,RNA
FST,ENSG00000134363,FST,FST,NA,Transcription,Transcription,Gene,RNA
FTH1,ENSG00000167996,FTH1,FTH1,NA,Transcription,Transcription,Gene,RNA
FURIN,ENSG00000140564,FURIN,FURIN,NA,Transcription,Transcription,Gene,RNA
FUS,ENSG00000089280,FUS,FUS,NA,Transcription,Transcription,Gene,RNA
FUT2,ENSG00000176920,FUT2,FUT2,NA,Transcription,Transcription,Gene,RNA
FUT3,ENSG00000292063,FUT3,FUT3,NA,Transcription,Transcription,Gene,RNA
FUT3,ENSG00000171124,FUT3,FUT3,NA,Transcription,Transcription,Gene,RNA
FXR2,ENSG00000129245,FXR2,FXR2,NA,Transcription,Transcription,Gene,RNA
FXYD2,ENSG00000137731,FXYD2,FXYD2,NA,Transcription,Transcription,Gene,RNA
FZD1,ENSG00000157240,FZD1,FZD1,NA,Transcription,Transcription,Gene,RNA
G0S2,ENSG00000123689,G0S2,G0S2,NA,Transcription,Transcription,Gene,RNA
G6PD,ENSG00000160211,G6PD,G6PD,NA,Transcription,Transcription,Gene,RNA
G6PD,ENSG00000269087,G6PD,G6PD,NA,Transcription,Transcription,Gene,RNA
GAD1,ENSG00000128683,GAD1,GAD1,NA,Transcription,Transcription,Gene,RNA
GADD45A,ENSG00000116717,GADD45A,GADD45A,NA,Transcription,Transcription,Gene,RNA
GALT,ENSG00000213930,GALT,GALT,NA,Transcription,Transcription,Gene,RNA
GAS2,ENSG00000148935,GAS2,GAS2,NA,Transcription,Transcription,Gene,RNA
GAST,ENSG00000184502,GAST,GAST,NA,Transcription,Transcription,Gene,RNA
GAST,ENSG00000260334,GAST,GAST,NA,Transcription,Transcription,Gene,RNA
GATA1,ENSG00000102145,GATA1,GATA1,NA,Transcription,Transcription,Gene,RNA
GATA1,ENSG00000267841,GATA1,GATA1,NA,Transcription,Transcription,Gene,RNA
GATA2,ENSG00000179348,GATA2,GATA2,NA,Transcription,Transcription,Gene,RNA
GATA3,ENSG00000107485,GATA3,GATA3,NA,Transcription,Transcription,Gene,RNA
GATA4,ENSG00000285109,GATA4,GATA4,NA,Transcription,Transcription,Gene,RNA
GATA4,ENSG00000136574,GATA4,GATA4,NA,Transcription,Transcription,Gene,RNA
GATA5,ENSG00000130700,GATA5,GATA5,NA,Transcription,Transcription,Gene,RNA
GATA5,ENSG00000261345,GATA5,GATA5,NA,Transcription,Transcription,Gene,RNA
GATA6,ENSG00000141448,GATA6,GATA6,NA,Transcription,Transcription,Gene,RNA
GCG,ENSG00000115263,GCG,GCG,NA,Transcription,Transcription,Gene,RNA
GCGR,ENSG00000288269,GCGR,GCGR,NA,Transcription,Transcription,Gene,RNA
GCGR,ENSG00000215644,GCGR,GCGR,NA,Transcription,Transcription,Gene,RNA
GCK,ENSG00000106633,GCK,GCK,NA,Transcription,Transcription,Gene,RNA
GCLC,ENSG00000001084,GCLC,GCLC,NA,Transcription,Transcription,Gene,RNA
GCM1,ENSG00000137270,GCM1,GCM1,NA,Transcription,Transcription,Gene,RNA
GCSAM,ENSG00000284925,GCSAM,GCSAM,NA,Transcription,Transcription,Gene,RNA
GCSAM,ENSG00000174500,GCSAM,GCSAM,NA,Transcription,Transcription,Gene,RNA
GDAP1,ENSG00000104381,GDAP1,GDAP1,NA,Transcription,Transcription,Gene,RNA
GDF15,ENSG00000130513,GDF15,GDF15,NA,Transcription,Transcription,Gene,RNA
GFAP,ENSG00000131095,GFAP,GFAP,NA,Transcription,Transcription,Gene,RNA
GFER,ENSG00000291944,GFER,GFER,NA,Transcription,Transcription,Gene,RNA
GFER,ENSG00000127554,GFER,GFER,NA,Transcription,Transcription,Gene,RNA
GFI1B,ENSG00000165702,GFI1B,GFI1B,NA,Transcription,Transcription,Gene,RNA
GH1,ENSG00000259384,GH1,GH1,NA,Transcription,Transcription,Gene,RNA
GH2,ENSG00000136487,GH2,GH2,NA,Transcription,Transcription,Gene,RNA
GHR,ENSG00000112964,GHR,GHR,NA,Transcription,Transcription,Gene,RNA
GJA1,ENSG00000152661,GJA1,GJA1,NA,Transcription,Transcription,Gene,RNA
GJA5,ENSG00000265107,GJA5,GJA5,NA,Transcription,Transcription,Gene,RNA
GJA5,ENSG00000143140,GJA5,GJA5,NA,Transcription,Transcription,Gene,RNA
GJB1,ENSG00000169562,GJB1,GJB1,NA,Transcription,Transcription,Gene,RNA
GJD2,ENSG00000159248,GJD2,GJD2,NA,Transcription,Transcription,Gene,RNA
GK,ENSG00000198814,GK,GK,NA,Transcription,Transcription,Gene,RNA
GKN2,ENSG00000183607,GKN2,GKN2,NA,Transcription,Transcription,Gene,RNA
GLRA1,ENSG00000145888,GLRA1,GLRA1,NA,Transcription,Transcription,Gene,RNA
GML,ENSG00000104499,GML,GML,NA,Transcription,Transcription,Gene,RNA
GMPS,ENSG00000163655,GMPS,GMPS,NA,Transcription,Transcription,Gene,RNA
GNRH1,ENSG00000147437,GNRH1,GNRH1,NA,Transcription,Transcription,Gene,RNA
GNRH2,ENSG00000125787,GNRH2,GNRH2,NA,Transcription,Transcription,Gene,RNA
GP1BA,ENSG00000185245,GP1BA,GP1BA,NA,Transcription,Transcription,Gene,RNA
GP1BB,ENSG00000203618,GP1BB,GP1BB,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000278670,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000275633,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000274050,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000276065,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000274566,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000276211,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000278316,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000275931,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000277439,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000088053,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000270886,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000262239,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000261961,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000262131,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000262867,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000262069,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000263239,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000262797,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP6,ENSG00000262729,GP6,GP6,NA,Transcription,Transcription,Gene,RNA
GP9,ENSG00000169704,GP9,GP9,NA,Transcription,Transcription,Gene,RNA
GPA33,ENSG00000143167,GPA33,GPA33,NA,Transcription,Transcription,Gene,RNA
GPNMB,ENSG00000136235,GPNMB,GPNMB,NA,Transcription,Transcription,Gene,RNA
GPX1,ENSG00000233276,GPX1,GPX1,NA,Transcription,Transcription,Gene,RNA
GREB1,ENSG00000196208,GREB1,GREB1,NA,Transcription,Transcription,Gene,RNA
GRHL1,ENSG00000134317,GRHL1,GRHL1,NA,Transcription,Transcription,Gene,RNA
GRHL2,ENSG00000083307,GRHL2,GRHL2,NA,Transcription,Transcription,Gene,RNA
GRIN1,ENSG00000176884,GRIN1,GRIN1,NA,Transcription,Transcription,Gene,RNA
GRIN2B,ENSG00000273079,GRIN2B,GRIN2B,NA,Transcription,Transcription,Gene,RNA
GRIP1,ENSG00000155974,GRIP1,GRIP1,NA,Transcription,Transcription,Gene,RNA
GRK2,ENSG00000173020,GRK2,GRK2,NA,Transcription,Transcription,Gene,RNA
GRPR,ENSG00000126010,GRPR,GRPR,NA,Transcription,Transcription,Gene,RNA
GSC,ENSG00000133937,GSC,GSC,NA,Transcription,Transcription,Gene,RNA
GSTA1,ENSG00000243955,GSTA1,GSTA1,NA,Transcription,Transcription,Gene,RNA
GSTM1,ENSG00000134184,GSTM1,GSTM1,NA,Transcription,Transcription,Gene,RNA
GSTP1,ENSG00000084207,GSTP1,GSTP1,NA,Transcription,Transcription,Gene,RNA
GTF2B,ENSG00000137947,GTF2B,GTF2B,NA,Transcription,Transcription,Gene,RNA
GUCA2B,ENSG00000044012,GUCA2B,GUCA2B,NA,Transcription,Transcription,Gene,RNA
GYPA,ENSG00000170180,GYPA,GYPA,NA,Transcription,Transcription,Gene,RNA
GYPB,ENSG00000250361,GYPB,GYPB,NA,Transcription,Transcription,Gene,RNA
HAMP,ENSG00000105697,HAMP,HAMP,NA,Transcription,Transcription,Gene,RNA
HAP1,ENSG00000173805,HAP1,HAP1,NA,Transcription,Transcription,Gene,RNA
HAP1,ENSG00000261125,HAP1,HAP1,NA,Transcription,Transcription,Gene,RNA
HAS2,ENSG00000170961,HAS2,HAS2,NA,Transcription,Transcription,Gene,RNA
HBA1,ENSG00000206172,HBA1,HBA1,NA,Transcription,Transcription,Gene,RNA
HBA2,ENSG00000188536,HBA2,HBA2,NA,Transcription,Transcription,Gene,RNA
HBD,ENSG00000223609,HBD,HBD,NA,Transcription,Transcription,Gene,RNA
HBE1,ENSG00000213931,HBE1,HBE1,NA,Transcription,Transcription,Gene,RNA
HBEGF,ENSG00000113070,HBEGF,HBEGF,NA,Transcription,Transcription,Gene,RNA
HBG1,ENSG00000213934,HBG1,HBG1,NA,Transcription,Transcription,Gene,RNA
HCFC1,ENSG00000172534,HCFC1,HCFC1,NA,Transcription,Transcription,Gene,RNA
HCFC1,ENSG00000268768,HCFC1,HCFC1,NA,Transcription,Transcription,Gene,RNA
HCN2,ENSG00000099822,HCN2,HCN2,NA,Transcription,Transcription,Gene,RNA
HCN4,ENSG00000138622,HCN4,HCN4,NA,Transcription,Transcription,Gene,RNA
HDAC1,ENSG00000116478,HDAC1,HDAC1,NA,Transcription,Transcription,Gene,RNA
HDAC2,ENSG00000196591,HDAC2,HDAC2,NA,Transcription,Transcription,Gene,RNA
HDAC4,ENSG00000068024,HDAC4,HDAC4,NA,Transcription,Transcription,Gene,RNA
HDAC7,ENSG00000061273,HDAC7,HDAC7,NA,Transcription,Transcription,Gene,RNA
HDAC8,ENSG00000147099,HDAC8,HDAC8,NA,Transcription,Transcription,Gene,RNA
HDAC8,ENSG00000268498,HDAC8,HDAC8,NA,Transcription,Transcription,Gene,RNA
HDAC9,ENSG00000048052,HDAC9,HDAC9,NA,Transcription,Transcription,Gene,RNA
HDC,ENSG00000140287,HDC,HDC,NA,Transcription,Transcription,Gene,RNA
HECA,ENSG00000112406,HECA,HECA,NA,Transcription,Transcription,Gene,RNA
HEMGN,ENSG00000136929,HEMGN,HEMGN,NA,Transcription,Transcription,Gene,RNA
HEPH,ENSG00000089472,HEPH,HEPH,NA,Transcription,Transcription,Gene,RNA
HES1,ENSG00000114315,HES1,HES1,NA,Transcription,Transcription,Gene,RNA
HES6,ENSG00000144485,HES6,HES6,NA,Transcription,Transcription,Gene,RNA
HEY1,ENSG00000164683,HEY1,HEY1,NA,Transcription,Transcription,Gene,RNA
HGF,ENSG00000019991,HGF,HGF,NA,Transcription,Transcription,Gene,RNA
HIC1,ENSG00000177374,HIC1,HIC1,NA,Transcription,Transcription,Gene,RNA
HIF1A,ENSG00000100644,HIF1A,HIF1A,NA,Transcription,Transcription,Gene,RNA
HINFP,ENSG00000172273,HINFP,HINFP,NA,Transcription,Transcription,Gene,RNA
HIPK2,ENSG00000064393,HIPK2,HIPK2,NA,Transcription,Transcription,Gene,RNA
HIST1H2AE,ENSG00000168274,HIST1H2AE,HIST1H2AE,NA,Transcription,Transcription,Gene,RNA
HIST2H4A,ENSG00000183941,HIST2H4A,HIST2H4A,NA,Transcription,Transcription,Gene,RNA
HLA-A,ENSG00000206503,HLA-A,HLA-A,NA,Transcription,Transcription,Gene,RNA
HLA-A,ENSG00000206505,HLA-A,HLA-A,NA,Transcription,Transcription,Gene,RNA
HLA-A,ENSG00000229215,HLA-A,HLA-A,NA,Transcription,Transcription,Gene,RNA
HLA-A,ENSG00000235657,HLA-A,HLA-A,NA,Transcription,Transcription,Gene,RNA
HLA-A,ENSG00000231834,HLA-A,HLA-A,NA,Transcription,Transcription,Gene,RNA
HLA-A,ENSG00000223980,HLA-A,HLA-A,NA,Transcription,Transcription,Gene,RNA
HLA-A,ENSG00000224320,HLA-A,HLA-A,NA,Transcription,Transcription,Gene,RNA
HLA-B,ENSG00000234745,HLA-B,HLA-B,NA,Transcription,Transcription,Gene,RNA
HLA-B,ENSG00000223532,HLA-B,HLA-B,NA,Transcription,Transcription,Gene,RNA
HLA-B,ENSG00000206450,HLA-B,HLA-B,NA,Transcription,Transcription,Gene,RNA
HLA-B,ENSG00000224608,HLA-B,HLA-B,NA,Transcription,Transcription,Gene,RNA
HLA-B,ENSG00000228964,HLA-B,HLA-B,NA,Transcription,Transcription,Gene,RNA
HLA-B,ENSG00000232126,HLA-B,HLA-B,NA,Transcription,Transcription,Gene,RNA
HLA-C,ENSG00000204525,HLA-C,HLA-C,NA,Transcription,Transcription,Gene,RNA
HLA-C,ENSG00000228299,HLA-C,HLA-C,NA,Transcription,Transcription,Gene,RNA
HLA-C,ENSG00000206452,HLA-C,HLA-C,NA,Transcription,Transcription,Gene,RNA
HLA-C,ENSG00000237022,HLA-C,HLA-C,NA,Transcription,Transcription,Gene,RNA
HLA-C,ENSG00000206435,HLA-C,HLA-C,NA,Transcription,Transcription,Gene,RNA
HLA-C,ENSG00000225691,HLA-C,HLA-C,NA,Transcription,Transcription,Gene,RNA
HLA-DMA,ENSG00000204257,HLA-DMA,HLA-DMA,NA,Transcription,Transcription,Gene,RNA
HLA-DMA,ENSG00000242361,HLA-DMA,HLA-DMA,NA,Transcription,Transcription,Gene,RNA
HLA-DMA,ENSG00000243719,HLA-DMA,HLA-DMA,NA,Transcription,Transcription,Gene,RNA
HLA-DMA,ENSG00000243189,HLA-DMA,HLA-DMA,NA,Transcription,Transcription,Gene,RNA
HLA-DMA,ENSG00000242685,HLA-DMA,HLA-DMA,NA,Transcription,Transcription,Gene,RNA
HLA-DMA,ENSG00000239463,HLA-DMA,HLA-DMA,NA,Transcription,Transcription,Gene,RNA
HLA-DMA,ENSG00000243215,HLA-DMA,HLA-DMA,NA,Transcription,Transcription,Gene,RNA
HLA-DMB,ENSG00000242574,HLA-DMB,HLA-DMB,NA,Transcription,Transcription,Gene,RNA
HLA-DMB,ENSG00000242092,HLA-DMB,HLA-DMB,NA,Transcription,Transcription,Gene,RNA
HLA-DMB,ENSG00000234154,HLA-DMB,HLA-DMB,NA,Transcription,Transcription,Gene,RNA
HLA-DMB,ENSG00000241674,HLA-DMB,HLA-DMB,NA,Transcription,Transcription,Gene,RNA
HLA-DMB,ENSG00000226264,HLA-DMB,HLA-DMB,NA,Transcription,Transcription,Gene,RNA
HLA-DMB,ENSG00000242386,HLA-DMB,HLA-DMB,NA,Transcription,Transcription,Gene,RNA
HLA-DMB,ENSG00000241296,HLA-DMB,HLA-DMB,NA,Transcription,Transcription,Gene,RNA
HLA-DMB,ENSG00000239329,HLA-DMB,HLA-DMB,NA,Transcription,Transcription,Gene,RNA
HLA-DOA,ENSG00000204252,HLA-DOA,HLA-DOA,NA,Transcription,Transcription,Gene,RNA
HLA-DOA,ENSG00000235744,HLA-DOA,HLA-DOA,NA,Transcription,Transcription,Gene,RNA
HLA-DOA,ENSG00000232962,HLA-DOA,HLA-DOA,NA,Transcription,Transcription,Gene,RNA
HLA-DOA,ENSG00000206292,HLA-DOA,HLA-DOA,NA,Transcription,Transcription,Gene,RNA
HLA-DOA,ENSG00000231558,HLA-DOA,HLA-DOA,NA,Transcription,Transcription,Gene,RNA
HLA-DOA,ENSG00000230141,HLA-DOA,HLA-DOA,NA,Transcription,Transcription,Gene,RNA
HLA-DOA,ENSG00000232957,HLA-DOA,HLA-DOA,NA,Transcription,Transcription,Gene,RNA
HLA-DOB,ENSG00000241106,HLA-DOB,HLA-DOB,NA,Transcription,Transcription,Gene,RNA
HLA-DOB,ENSG00000243612,HLA-DOB,HLA-DOB,NA,Transcription,Transcription,Gene,RNA
HLA-DOB,ENSG00000241386,HLA-DOB,HLA-DOB,NA,Transcription,Transcription,Gene,RNA
HLA-DOB,ENSG00000243496,HLA-DOB,HLA-DOB,NA,Transcription,Transcription,Gene,RNA
HLA-DOB,ENSG00000241910,HLA-DOB,HLA-DOB,NA,Transcription,Transcription,Gene,RNA
HLA-DOB,ENSG00000239457,HLA-DOB,HLA-DOB,NA,Transcription,Transcription,Gene,RNA
HLA-DRA,ENSG00000204287,HLA-DRA,HLA-DRA,NA,Transcription,Transcription,Gene,RNA
HLA-DRA,ENSG00000277263,HLA-DRA,HLA-DRA,NA,Transcription,Transcription,Gene,RNA
HLA-DRA,ENSG00000230726,HLA-DRA,HLA-DRA,NA,Transcription,Transcription,Gene,RNA
HLA-DRA,ENSG00000226260,HLA-DRA,HLA-DRA,NA,Transcription,Transcription,Gene,RNA
HLA-DRA,ENSG00000227993,HLA-DRA,HLA-DRA,NA,Transcription,Transcription,Gene,RNA
HLA-DRA,ENSG00000228987,HLA-DRA,HLA-DRA,NA,Transcription,Transcription,Gene,RNA
HLA-DRA,ENSG00000206308,HLA-DRA,HLA-DRA,NA,Transcription,Transcription,Gene,RNA
HLA-DRA,ENSG00000234794,HLA-DRA,HLA-DRA,NA,Transcription,Transcription,Gene,RNA
HLA-E,ENSG00000204592,HLA-E,HLA-E,NA,Transcription,Transcription,Gene,RNA
HLA-E,ENSG00000225201,HLA-E,HLA-E,NA,Transcription,Transcription,Gene,RNA
HLA-E,ENSG00000206493,HLA-E,HLA-E,NA,Transcription,Transcription,Gene,RNA
HLA-E,ENSG00000233904,HLA-E,HLA-E,NA,Transcription,Transcription,Gene,RNA
HLA-E,ENSG00000229252,HLA-E,HLA-E,NA,Transcription,Transcription,Gene,RNA
HLA-E,ENSG00000236632,HLA-E,HLA-E,NA,Transcription,Transcription,Gene,RNA
HLA-E,ENSG00000230254,HLA-E,HLA-E,NA,Transcription,Transcription,Gene,RNA
HLA-F,ENSG00000204642,HLA-F,HLA-F,NA,Transcription,Transcription,Gene,RNA
HLA-F,ENSG00000235220,HLA-F,HLA-F,NA,Transcription,Transcription,Gene,RNA
HLA-F,ENSG00000137403,HLA-F,HLA-F,NA,Transcription,Transcription,Gene,RNA
HLA-F,ENSG00000237508,HLA-F,HLA-F,NA,Transcription,Transcription,Gene,RNA
HLA-F,ENSG00000206509,HLA-F,HLA-F,NA,Transcription,Transcription,Gene,RNA
HLA-F,ENSG00000229698,HLA-F,HLA-F,NA,Transcription,Transcription,Gene,RNA
HLA-G,ENSG00000204632,HLA-G,HLA-G,NA,Transcription,Transcription,Gene,RNA
HLA-G,ENSG00000276051,HLA-G,HLA-G,NA,Transcription,Transcription,Gene,RNA
HLA-G,ENSG00000237216,HLA-G,HLA-G,NA,Transcription,Transcription,Gene,RNA
HLA-G,ENSG00000230413,HLA-G,HLA-G,NA,Transcription,Transcription,Gene,RNA
HLA-G,ENSG00000235680,HLA-G,HLA-G,NA,Transcription,Transcription,Gene,RNA
HLA-G,ENSG00000235346,HLA-G,HLA-G,NA,Transcription,Transcription,Gene,RNA
HLA-G,ENSG00000233095,HLA-G,HLA-G,NA,Transcription,Transcription,Gene,RNA
HLA-G,ENSG00000206506,HLA-G,HLA-G,NA,Transcription,Transcription,Gene,RNA
HLTF,ENSG00000071794,HLTF,HLTF,NA,Transcription,Transcription,Gene,RNA
HLX,ENSG00000136630,HLX,HLX,NA,Transcription,Transcription,Gene,RNA
HMGA1,ENSG00000137309,HMGA1,HMGA1,NA,Transcription,Transcription,Gene,RNA
HMGA2,ENSG00000149948,HMGA2,HMGA2,NA,Transcription,Transcription,Gene,RNA
HMGB1,ENSG00000189403,HMGB1,HMGB1,NA,Transcription,Transcription,Gene,RNA
HMGCR,ENSG00000113161,HMGCR,HMGCR,NA,Transcription,Transcription,Gene,RNA
HMOX1,ENSG00000100292,HMOX1,HMOX1,NA,Transcription,Transcription,Gene,RNA
HNF4A,ENSG00000101076,HNF4A,HNF4A,NA,Transcription,Transcription,Gene,RNA
HNRNPA1,ENSG00000135486,HNRNPA1,HNRNPA1,NA,Transcription,Transcription,Gene,RNA
HNRNPA2B1,ENSG00000122566,HNRNPA2B1,HNRNPA2B1,NA,Transcription,Transcription,Gene,RNA
HOXA10,ENSG00000253293,HOXA10,HOXA10,NA,Transcription,Transcription,Gene,RNA
HOXA4,ENSG00000197576,HOXA4,HOXA4,NA,Transcription,Transcription,Gene,RNA
HOXA7,ENSG00000122592,HOXA7,HOXA7,NA,Transcription,Transcription,Gene,RNA
HOXA9,ENSG00000078399,HOXA9,HOXA9,NA,Transcription,Transcription,Gene,RNA
HOXB1,ENSG00000120094,HOXB1,HOXB1,NA,Transcription,Transcription,Gene,RNA
HOXB13,ENSG00000159184,HOXB13,HOXB13,NA,Transcription,Transcription,Gene,RNA
HOXB4,ENSG00000182742,HOXB4,HOXB4,NA,Transcription,Transcription,Gene,RNA
